sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
252110	32305	36	M	1	0	X	X
252112	32305	36	M	1	0	X	X
1003812	32305	62	F	1	0	X	X
646345	32305	18	F	1	0	X	X
801603	32305	39	F	1	0	X	X
801604	32305	39	F	1	0	X	X
492725	32305	69	M	1	0	X	X
685613	32305	26	F	1	0	X	X
917806	32305	52	F	1	0	X	X
917805	32305	52	F	1	0	X	X
98173	32305	14	M	1	0	X	X
721521	32305	31	F	1	0	X	X
252111	32305	36	M	1	0	X	X
721520	32305	31	F	1	0	X	X
109521	32305	16	M	1	0	X	X
526049	32305	82	M	1	0	X	X
306849	32305	42	M	1	0	X	X
875211	32305	47	F	1	0	X	X
142493	32305	22	M	1	0	X	X
740772	32305	33	F	1	0	X	X
691517	32305	27	F	1	0	X	X
1142596	32305	83	F	1	0	X	X
252113	32305	36	M	1	0	X	X
901301	32305	50	F	1	0	X	X
721519	32305	31	F	1	0	X	X
58483	32305	8	M	1	0	X	X
1022962	32305	64	F	1	0	X	X
262003	32305	37	M	1	0	X	X
242008	32305	35	M	1	0	X	X
201557	32305	31	M	1	0	X	X
271883	32305	38	M	1	0	X	X
262002	32305	37	M	1	0	X	X
1068302	32305	69	F	1	0	X	X
271884	32305	38	M	1	0	X	X
476592	32305	66	M	1	0	X	X
164034	32305	26	M	1	0	X	X
220997	32305	33	M	1	0	X	X
346985	32305	47	M	1	0	X	X
346984	32305	47	M	1	0	X	X
1041353	32305	66	F	1	0	X	X
476591	32305	66	M	1	0	X	X
619041	32305	13	F	1	0	X	X
377329	32305	51	M	1	0	X	X
1041354	32305	66	F	1	0	X	X
1041355	32305	66	F	1	0	X	X
1041356	32305	66	F	1	0	X	X
502036	32305	71	M	1	0	X	X
164033	32305	26	M	1	0	X	X
322853	32305	44	M	1	0	X	X
271882	32305	38	M	1	0	X	X
1041352	32305	66	F	1	0	X	X
164032	32305	26	M	1	0	X	X
1155276	32305	90	F	1	0	X	X
1113121	32305	75	F	1	0	X	X
262004	32305	37	M	1	0	X	X
1113120	32305	75	F	1	0	X	X
377330	32305	51	M	1	0	X	X
201556	32305	31	M	1	0	X	X
1113119	32305	75	F	1	0	X	X
377331	32305	51	M	1	0	X	X
298304	32305	41	M	1	0	X	X
619040	32305	13	F	1	0	X	X
994344	32305	61	F	1	0	X	X
619039	32305	13	F	1	0	X	X
883978	32305	48	F	1	0	X	X
377332	32305	51	M	1	0	X	X
330954	32305	45	M	1	0	X	X
377333	32305	51	M	1	0	X	X
712767	32305	30	F	1	0	X	X
242007	32305	35	M	1	0	X	X
242006	32305	35	M	1	0	X	X
147647	32305	23	M	1	0	X	X
1068301	32305	69	F	1	0	X	X
613123	32307	12	F	1	0	X	X
390371	32307	53	M	1	0	X	X
92258	32307	13	M	1	0	X	X
502037	32307	71	M	1	0	X	X
1138306	32307	82	F	1	0	X	X
252115	32307	36	M	1	0	X	X
651500	32307	19	F	1	0	X	X
781948	32307	37	F	1	0	X	X
416261	32307	57	M	1	0	X	X
152704	32307	24	M	1	0	X	X
875212	32307	47	F	1	0	X	X
1142597	32307	83	F	1	0	X	X
451644	32317	62	M	1	0	X	X
607202	32317	11	F	1	0	X	X
984218	32317	60	F	1	0	X	X
346987	32317	47	M	1	0	X	X
553053	32317	3	F	1	0	X	X
875214	32317	47	F	1	0	X	X
566284	32317	5	F	1	0	X	X
346986	32317	47	M	1	0	X	X
974864	32317	59	F	1	0	X	X
856734	32317	45	F	1	0	X	X
1085239	32317	71	F	1	0	X	X
526051	32317	82	M	1	0	X	X
1022963	32317	64	F	1	0	X	X
1003814	32317	62	F	1	0	X	X
1138307	32317	82	F	1	0	X	X
1050751	32317	67	F	1	0	X	X
630044	32319	15	F	1	0	X	X
994347	32319	61	F	1	0	X	X
751274	32319	34	F	1	0	X	X
437168	32319	60	M	1	0	X	X
917808	32319	52	F	1	0	X	X
306850	32319	42	M	1	0	X	X
810941	32319	40	F	1	0	X	X
422997	32319	58	M	1	0	X	X
1022964	32319	64	F	1	0	X	X
1107329	32319	74	F	1	0	X	X
21937	32319	3	M	1	0	X	X
925548	32319	53	F	1	0	X	X
346988	32319	47	M	1	0	X	X
126793	32319	19	M	1	0	X	X
925549	32319	53	F	1	0	X	X
948812	32319	56	F	1	0	X	X
994348	32330	61	F	1	0	X	X
280854	32330	39	M	1	0	X	X
984220	32330	60	F	1	0	X	X
847533	32330	44	F	1	0	X	X
925550	32332	53	F	1	0	X	X
875215	32332	47	F	1	0	X	X
271887	32332	38	M	1	0	X	X
624698	32332	14	F	1	0	X	X
497500	32332	70	M	1	0	X	X
280856	32332	39	M	1	0	X	X
429975	32335	59	M	1	0	X	X
192294	32335	30	M	1	0	X	X
1085240	32335	71	F	1	0	X	X
231375	32335	34	M	1	0	X	X
801606	32335	39	F	1	0	X	X
147649	32335	23	M	1	0	X	X
487652	32335	68	M	1	0	X	X
271888	32335	38	M	1	0	X	X
580798	32335	7	F	1	0	X	X
940682	32335	55	F	1	0	X	X
242012	32335	35	M	1	0	X	X
147650	32335	23	M	1	0	X	X
280857	32337	39	M	1	0	X	X
65800	32337	9	M	1	0	X	X
142496	32337	22	M	1	0	X	X
271889	32337	38	M	1	0	X	X
829671	32337	42	F	1	0	X	X
1032068	32339	65	F	1	0	X	X
573549	32339	6	F	1	0	X	X
901302	32339	50	F	1	0	X	X
476593	32339	66	M	1	0	X	X
1124420	32339	79	F	1	0	X	X
184204	32339	29	M	1	0	X	X
948813	32339	56	F	1	0	X	X
974865	32343	59	F	1	0	X	X
697705	32343	28	F	1	0	X	X
875216	32343	47	F	1	0	X	X
761711	32347	35	F	1	0	X	X
298308	32347	41	M	1	0	X	X
613124	32351	12	F	1	0	X	X
792231	32351	38	F	1	0	X	X
65801	32351	9	M	1	0	X	X
635370	32356	16	F	1	0	X	X
103906	32356	15	M	1	0	X	X
306853	32356	42	M	1	0	X	X
965783	32356	58	F	1	0	X	X
458179	32356	63	M	1	0	X	X
280858	32357	39	M	1	0	X	X
771970	32357	36	F	1	0	X	X
506314	32357	72	M	1	0	X	X
624699	32357	14	F	1	0	X	X
1032070	32357	65	F	1	0	X	X
974866	32358	59	F	1	0	X	X
221001	32362	33	M	1	0	X	X
231378	32362	34	M	1	0	X	X
403205	32362	55	M	1	0	X	X
423000	32362	58	M	1	0	X	X
85634	32362	12	M	1	0	X	X
170124	32362	27	M	1	0	X	X
901304	32362	50	F	1	0	X	X
1076946	32363	70	F	1	0	X	X
1118981	32363	77	F	1	0	X	X
1032072	32363	65	F	1	0	X	X
121203	32363	18	M	1	0	X	X
158136	32363	25	M	1	0	X	X
210987	32363	32	M	1	0	X	X
1032071	32363	65	F	1	0	X	X
339175	32365	46	M	1	0	X	X
354358	32365	48	M	1	0	X	X
875217	32365	47	F	1	0	X	X
1032073	32365	65	F	1	0	X	X
403206	32365	55	M	1	0	X	X
242013	32365	35	M	1	0	X	X
1129113	32365	80	F	1	0	X	X
5114	32365	0	M	1	0	X	X
289540	32365	40	M	1	0	X	X
10299	32366	1	M	1	0	X	X
580799	32366	7	F	1	0	X	X
829672	32366	42	F	1	0	X	X
346989	32366	47	M	1	0	X	X
506315	32366	72	M	1	0	X	X
142499	32366	22	M	1	0	X	X
142498	32366	22	M	1	0	X	X
948815	32366	56	F	1	0	X	X
984222	32367	60	F	1	0	X	X
298309	32367	41	M	1	0	X	X
423002	32367	58	M	1	0	X	X
470559	32367	65	M	1	0	X	X
280859	32367	39	M	1	0	X	X
221002	32367	33	M	1	0	X	X
35827	32367	5	M	1	0	X	X
587631	32367	8	F	1	0	X	X
1013399	32374	63	F	1	0	X	X
262007	32374	37	M	1	0	X	X
298310	32374	41	M	1	0	X	X
390374	32374	53	M	1	0	X	X
771971	32374	36	F	1	0	X	X
458181	32375	63	M	1	0	X	X
1076947	32375	70	F	1	0	X	X
377337	32378	51	M	1	0	X	X
994350	32378	61	F	1	0	X	X
451646	32378	62	M	1	0	X	X
65802	32378	9	M	1	0	X	X
51066	32378	7	M	1	0	X	X
1085242	32386	71	F	1	0	X	X
92261	32386	13	M	1	0	X	X
28374	32386	4	M	1	0	X	X
1076949	32388	70	F	1	0	X	X
721528	32388	31	F	1	0	X	X
1022968	32388	64	F	1	0	X	X
28375	32388	4	M	1	0	X	X
761713	32390	35	F	1	0	X	X
192297	32390	30	M	1	0	X	X
751277	32390	34	F	1	0	X	X
751276	32390	34	F	1	0	X	X
280860	32390	39	M	1	0	X	X
322856	32390	44	M	1	0	X	X
306854	32390	42	M	1	0	X	X
170126	32390	27	M	1	0	X	X
1032075	32390	65	F	1	0	X	X
132046	32390	20	M	1	0	X	X
670531	32390	23	F	1	0	X	X
771973	32390	36	F	1	0	X	X
58487	32390	8	M	1	0	X	X
1116640	32390	76	F	1	0	X	X
92262	32390	13	M	1	0	X	X
740778	32390	33	F	1	0	X	X
965785	32390	58	F	1	0	X	X
566288	32390	5	F	1	0	X	X
1093613	32390	72	F	1	0	X	X
201560	32390	31	M	1	0	X	X
856737	32390	45	F	1	0	X	X
781952	32390	37	F	1	0	X	X
965786	32390	58	F	1	0	X	X
1133673	32393	81	F	1	0	X	X
126797	32393	19	M	1	0	X	X
231380	32394	34	M	1	0	X	X
1041360	32394	66	F	1	0	X	X
262008	32394	37	M	1	0	X	X
1155277	32394	90	F	1	0	X	X
566289	32394	5	F	1	0	X	X
933083	32394	54	F	1	0	X	X
346990	32396	47	M	1	0	X	X
781953	32396	37	F	1	0	X	X
231381	32396	34	M	1	0	X	X
553057	32396	3	F	1	0	X	X
553058	32396	3	F	1	0	X	X
221004	32396	33	M	1	0	X	X
1059397	32399	68	F	1	0	X	X
35829	32399	5	M	1	0	X	X
170127	32399	27	M	1	0	X	X
730896	32399	32	F	1	0	X	X
1118983	32399	77	F	1	0	X	X
587635	32399	8	F	1	0	X	X
856739	32399	45	F	1	0	X	X
901306	32399	50	F	1	0	X	X
1068307	32399	69	F	1	0	X	X
298312	32399	41	M	1	0	X	X
1129115	32399	80	F	1	0	X	X
619047	32402	13	F	1	0	X	X
252120	32402	36	M	1	0	X	X
482340	32402	67	M	1	0	X	X
482341	32402	67	M	1	0	X	X
137378	32402	21	M	1	0	X	X
901307	32402	50	F	1	0	X	X
231382	32402	34	M	1	0	X	X
670532	32402	23	F	1	0	X	X
322859	32402	44	M	1	0	X	X
883984	32402	48	F	1	0	X	X
513243	32402	74	M	1	0	X	X
369524	32402	50	M	1	0	X	X
594608	32402	9	F	1	0	X	X
314866	32402	43	M	1	0	X	X
661185	32404	21	F	1	0	X	X
518720	32404	77	M	1	0	X	X
79169	32404	11	M	1	0	X	X
792232	32404	38	F	1	0	X	X
829675	32404	42	F	1	0	X	X
252121	32404	36	M	1	0	X	X
35830	32404	5	M	1	0	X	X
476595	32404	66	M	1	0	X	X
396635	32404	54	M	1	0	X	X
1142599	32404	83	F	1	0	X	X
704902	32404	29	F	1	0	X	X
607205	32404	11	F	1	0	X	X
314867	32404	43	M	1	0	X	X
792233	32404	38	F	1	0	X	X
792234	32404	38	F	1	0	X	X
547042	32404	2	F	1	0	X	X
1032078	32404	65	F	1	0	X	X
322860	32404	44	M	1	0	X	X
573552	32404	6	F	1	0	X	X
184206	32404	29	M	1	0	X	X
137379	32404	21	M	1	0	X	X
730897	32406	32	F	1	0	X	X
1032079	32406	65	F	1	0	X	X
28376	32406	4	M	1	0	X	X
730898	32406	32	F	1	0	X	X
810945	32406	40	F	1	0	X	X
607206	32410	11	F	1	0	X	X
502040	32410	71	M	1	0	X	X
1050755	32410	67	F	1	0	X	X
262009	32410	37	M	1	0	X	X
635371	32410	16	F	1	0	X	X
994351	32410	61	F	1	0	X	X
369525	32410	50	M	1	0	X	X
15805	32410	2	M	1	0	X	X
221006	32410	33	M	1	0	X	X
221007	32410	33	M	1	0	X	X
1142601	32412	83	F	1	0	X	X
948817	32412	56	F	1	0	X	X
580802	32412	7	F	1	0	X	X
619048	32412	13	F	1	0	X	X
965789	32412	58	F	1	0	X	X
339178	32412	46	M	1	0	X	X
137380	32412	21	M	1	0	X	X
541825	32418	1	F	1	0	X	X
956956	32418	57	F	1	0	X	X
740780	32418	33	F	1	0	X	X
820622	32418	41	F	1	0	X	X
242015	32422	35	M	1	0	X	X
601101	32422	10	F	1	0	X	X
933084	32422	54	F	1	0	X	X
322861	32422	44	M	1	0	X	X
115358	32422	17	M	1	0	X	X
712768	32423	30	F	1	0	X	X
792236	32423	38	F	1	0	X	X
965790	32423	58	F	1	0	X	X
619049	32423	13	F	1	0	X	X
587636	32423	8	F	1	0	X	X
601102	32423	10	F	1	0	X	X
670534	32423	23	F	1	0	X	X
464638	32423	64	M	1	0	X	X
482343	32423	67	M	1	0	X	X
354361	32423	48	M	1	0	X	X
675082	32424	24	F	1	0	X	X
476598	32424	66	M	1	0	X	X
721529	32424	31	F	1	0	X	X
646349	32424	18	F	1	0	X	X
354362	32424	48	M	1	0	X	X
751279	32427	34	F	1	0	X	X
721530	32427	31	F	1	0	X	X
994353	32427	61	F	1	0	X	X
476600	32427	66	M	1	0	X	X
280861	32427	39	M	1	0	X	X
231385	32427	34	M	1	0	X	X
10302	32427	1	M	1	0	X	X
547043	32437	2	F	1	0	X	X
43537	32437	6	M	1	0	X	X
35832	32437	5	M	1	0	X	X
940684	32437	55	F	1	0	X	X
35833	32437	5	M	1	0	X	X
184207	32438	29	M	1	0	X	X
712769	32438	30	F	1	0	X	X
619050	32438	13	F	1	0	X	X
829677	32438	42	F	1	0	X	X
1129116	32438	80	F	1	0	X	X
751282	32438	34	F	1	0	X	X
210989	32438	32	M	1	0	X	X
1003820	32438	62	F	1	0	X	X
909994	32438	51	F	1	0	X	X
158137	32439	25	M	1	0	X	X
1155278	32439	90	F	1	0	X	X
624702	32439	14	F	1	0	X	X
28377	32439	4	M	1	0	X	X
242017	32439	35	M	1	0	X	X
280862	32440	39	M	1	0	X	X
536963	32440	0	F	1	0	X	X
1076952	32441	70	F	1	0	X	X
994354	32441	61	F	1	0	X	X
1142602	32442	83	F	1	0	X	X
1041361	32442	66	F	1	0	X	X
423003	32442	58	M	1	0	X	X
383875	32442	52	M	1	0	X	X
221011	32442	33	M	1	0	X	X
58490	32442	8	M	1	0	X	X
298314	32444	41	M	1	0	X	X
1003821	32444	62	F	1	0	X	X
403209	32444	55	M	1	0	X	X
92263	32444	13	M	1	0	X	X
712770	32444	30	F	1	0	X	X
409785	32444	56	M	1	0	X	X
464639	32444	64	M	1	0	X	X
58491	32444	8	M	1	0	X	X
541827	32444	1	F	1	0	X	X
665761	32444	22	F	1	0	X	X
1118984	32444	77	F	1	0	X	X
1093615	32444	72	F	1	0	X	X
192300	32447	30	M	1	0	X	X
587637	32447	8	F	1	0	X	X
121205	32449	18	M	1	0	X	X
98177	32451	14	M	1	0	X	X
271894	32451	38	M	1	0	X	X
580804	32451	7	F	1	0	X	X
221012	32451	33	M	1	0	X	X
330959	32451	45	M	1	0	X	X
829678	32451	42	F	1	0	X	X
1113125	32451	75	F	1	0	X	X
1149112	32454	85	F	1	0	X	X
665762	32454	22	F	1	0	X	X
322862	32454	44	M	1	0	X	X
271895	32456	38	M	1	0	X	X
271896	32456	38	M	1	0	X	X
909995	32456	51	F	1	0	X	X
712771	32456	30	F	1	0	X	X
566292	32457	5	F	1	0	X	X
306857	32457	42	M	1	0	X	X
221013	32457	33	M	1	0	X	X
362079	32457	49	M	1	0	X	X
262011	32457	37	M	1	0	X	X
458183	32457	63	M	1	0	X	X
158139	32458	25	M	1	0	X	X
109527	32458	16	M	1	0	X	X
866267	32458	46	F	1	0	X	X
566293	32458	5	F	1	0	X	X
10303	32461	1	M	1	0	X	X
437173	32461	60	M	1	0	X	X
1068310	32461	69	F	1	0	X	X
948819	32461	56	F	1	0	X	X
517604	32461	76	M	1	0	X	X
1050758	32465	67	F	1	0	X	X
781955	32465	37	F	1	0	X	X
751284	32465	34	F	1	0	X	X
346992	32465	47	M	1	0	X	X
965791	32465	58	F	1	0	X	X
641020	32468	17	F	1	0	X	X
482344	32468	67	M	1	0	X	X
362080	32468	49	M	1	0	X	X
875220	32476	47	F	1	0	X	X
883985	32476	48	F	1	0	X	X
79171	32476	11	M	1	0	X	X
909996	32479	51	F	1	0	X	X
126800	32479	19	M	1	0	X	X
92264	32479	13	M	1	0	X	X
121207	32479	18	M	1	0	X	X
559148	32479	4	F	1	0	X	X
761717	32479	35	F	1	0	X	X
704904	32479	29	F	1	0	X	X
201564	32481	31	M	1	0	X	X
1050759	32481	67	F	1	0	X	X
866268	32481	46	F	1	0	X	X
429982	32481	59	M	1	0	X	X
444932	32481	61	M	1	0	X	X
619051	32481	13	F	1	0	X	X
429981	32481	59	M	1	0	X	X
740782	32483	33	F	1	0	X	X
437174	32485	60	M	1	0	X	X
1146271	32485	84	F	1	0	X	X
580807	32485	7	F	1	0	X	X
761718	32485	35	F	1	0	X	X
192302	32485	30	M	1	0	X	X
492728	32485	69	M	1	0	X	X
665763	32485	22	F	1	0	X	X
933085	32485	54	F	1	0	X	X
231386	32485	34	M	1	0	X	X
940686	32485	55	F	1	0	X	X
1116641	32491	76	F	1	0	X	X
98178	32491	14	M	1	0	X	X
416263	32496	57	M	1	0	X	X
847539	32496	44	F	1	0	X	X
1100871	32499	73	F	1	0	X	X
231388	32499	34	M	1	0	X	X
518722	32499	77	M	1	0	X	X
221015	32499	33	M	1	0	X	X
547044	32499	2	F	1	0	X	X
383877	32501	52	M	1	0	X	X
65805	32501	9	M	1	0	X	X
847540	32505	44	F	1	0	X	X
231389	32505	34	M	1	0	X	X
587639	32505	8	F	1	0	X	X
476602	32505	66	M	1	0	X	X
43539	32506	6	M	1	0	X	X
416264	32506	57	M	1	0	X	X
262014	32506	37	M	1	0	X	X
176585	32506	28	M	1	0	X	X
354366	32506	48	M	1	0	X	X
792239	32508	38	F	1	0	X	X
416265	32508	57	M	1	0	X	X
751286	32515	34	F	1	0	X	X
1022974	32515	64	F	1	0	X	X
354368	32516	48	M	1	0	X	X
566297	32516	5	F	1	0	X	X
651508	32517	19	F	1	0	X	X
1085244	32517	71	F	1	0	X	X
470563	32517	65	M	1	0	X	X
314869	32517	43	M	1	0	X	X
192304	32517	30	M	1	0	X	X
28380	32517	4	M	1	0	X	X
416266	32517	57	M	1	0	X	X
330961	32517	45	M	1	0	X	X
201566	32517	31	M	1	0	X	X
801611	32517	39	F	1	0	X	X
956958	32517	57	F	1	0	X	X
856740	32518	45	F	1	0	X	X
580809	32518	7	F	1	0	X	X
965792	32518	58	F	1	0	X	X
492729	32518	69	M	1	0	X	X
771976	32524	36	F	1	0	X	X
487655	32524	68	M	1	0	X	X
651509	32524	19	F	1	0	X	X
298317	32524	41	M	1	0	X	X
665764	32524	22	F	1	0	X	X
377345	32530	51	M	1	0	X	X
377344	32530	51	M	1	0	X	X
28382	32530	4	M	1	0	X	X
262016	32530	37	M	1	0	X	X
847541	32530	44	F	1	0	X	X
730903	32531	32	F	1	0	X	X
231390	32531	34	M	1	0	X	X
184210	32531	29	M	1	0	X	X
444935	32531	61	M	1	0	X	X
1129119	32537	80	F	1	0	X	X
115363	32537	17	M	1	0	X	X
624703	32537	14	F	1	0	X	X
685621	32537	26	F	1	0	X	X
730904	32545	32	F	1	0	X	X
651510	32545	19	F	1	0	X	X
28383	32545	4	M	1	0	X	X
1032080	32545	65	F	1	0	X	X
1085246	32545	71	F	1	0	X	X
409787	32552	56	M	1	0	X	X
5120	32552	0	M	1	0	X	X
875223	32552	47	F	1	0	X	X
192305	32552	30	M	1	0	X	X
444936	32554	61	M	1	0	X	X
524432	32557	81	M	1	0	X	X
322864	32557	44	M	1	0	X	X
1059406	32557	68	F	1	0	X	X
933089	32557	54	F	1	0	X	X
1156165	32559	91	F	1	0	X	X
170131	32559	27	M	1	0	X	X
451654	32559	62	M	1	0	X	X
792240	32559	38	F	1	0	X	X
28384	32559	4	M	1	0	X	X
1059407	32559	68	F	1	0	X	X
354371	32560	48	M	1	0	X	X
354370	32560	48	M	1	0	X	X
142505	32560	22	M	1	0	X	X
322865	32560	44	M	1	0	X	X
829682	32562	42	F	1	0	X	X
444937	32562	61	M	1	0	X	X
1003825	32562	62	F	1	0	X	X
5121	32569	0	M	1	0	X	X
451655	32569	62	M	1	0	X	X
1013406	32569	63	F	1	0	X	X
403212	32569	55	M	1	0	X	X
158141	32569	25	M	1	0	X	X
423006	32569	58	M	1	0	X	X
730905	32569	32	F	1	0	X	X
92265	32569	13	M	1	0	X	X
810949	32569	40	F	1	0	X	X
974871	32569	59	F	1	0	X	X
252123	32569	36	M	1	0	X	X
109530	32569	16	M	1	0	X	X
170132	32569	27	M	1	0	X	X
909997	32570	51	F	1	0	X	X
339183	32570	46	M	1	0	X	X
1146272	32570	84	F	1	0	X	X
377346	32571	51	M	1	0	X	X
423007	32571	58	M	1	0	X	X
65806	32571	9	M	1	0	X	X
646352	32571	18	F	1	0	X	X
85636	32572	12	M	1	0	X	X
866273	32572	46	F	1	0	X	X
1068316	32572	69	F	1	0	X	X
948823	32572	56	F	1	0	X	X
314870	32572	43	M	1	0	X	X
152712	32572	24	M	1	0	X	X
730906	32572	32	F	1	0	X	X
354373	32574	48	M	1	0	X	X
298321	32574	41	M	1	0	X	X
109531	32574	16	M	1	0	X	X
613129	32574	12	F	1	0	X	X
231395	32574	34	M	1	0	X	X
771978	32581	36	F	1	0	X	X
792242	32581	38	F	1	0	X	X
651511	32581	19	F	1	0	X	X
704906	32581	29	F	1	0	X	X
5122	32583	0	M	1	0	X	X
487656	32583	68	M	1	0	X	X
437177	32583	60	M	1	0	X	X
1076956	32583	70	F	1	0	X	X
994358	32583	61	F	1	0	X	X
940688	32583	55	F	1	0	X	X
651512	32583	19	F	1	0	X	X
98179	32583	14	M	1	0	X	X
509890	32586	73	M	1	0	X	X
792243	32586	38	F	1	0	X	X
164047	32586	26	M	1	0	X	X
712775	32586	30	F	1	0	X	X
1013407	32586	63	F	1	0	X	X
856743	32588	45	F	1	0	X	X
528579	32588	84	M	1	0	X	X
1068317	32588	69	F	1	0	X	X
1076958	32588	70	F	1	0	X	X
1076957	32588	70	F	1	0	X	X
289545	32588	40	M	1	0	X	X
416268	32588	57	M	1	0	X	X
829683	32588	42	F	1	0	X	X
965798	32588	58	F	1	0	X	X
810950	32588	40	F	1	0	X	X
1113129	32588	75	F	1	0	X	X
416269	32593	57	M	1	0	X	X
974872	32593	59	F	1	0	X	X
1116642	32593	76	F	1	0	X	X
339184	32593	46	M	1	0	X	X
838609	32593	43	F	1	0	X	X
43542	32593	6	M	1	0	X	X
1059408	32593	68	F	1	0	X	X
847543	32593	44	F	1	0	X	X
1154379	32594	89	F	1	0	X	X
271899	32594	38	M	1	0	X	X
390384	32594	53	M	1	0	X	X
289547	32594	40	M	1	0	X	X
553062	32594	3	F	1	0	X	X
751289	32594	34	F	1	0	X	X
396639	32599	54	M	1	0	X	X
1076959	32599	70	F	1	0	X	X
476604	32599	66	M	1	0	X	X
940689	32599	55	F	1	0	X	X
781961	32599	37	F	1	0	X	X
330963	32604	45	M	1	0	X	X
1059409	32604	68	F	1	0	X	X
158142	32604	25	M	1	0	X	X
289548	32605	40	M	1	0	X	X
476605	32605	66	M	1	0	X	X
909998	32606	51	F	1	0	X	X
176589	32606	28	M	1	0	X	X
1041364	32606	66	F	1	0	X	X
856744	32606	45	F	1	0	X	X
1013408	32606	63	F	1	0	X	X
691525	32610	27	F	1	0	X	X
464643	32610	64	M	1	0	X	X
298323	32611	41	M	1	0	X	X
231399	32611	34	M	1	0	X	X
362084	32611	49	M	1	0	X	X
675086	32611	24	F	1	0	X	X
79172	32611	11	M	1	0	X	X
72768	32611	10	M	1	0	X	X
594612	32612	9	F	1	0	X	X
506319	32612	72	M	1	0	X	X
566298	32612	5	F	1	0	X	X
901315	32612	50	F	1	0	X	X
92266	32613	13	M	1	0	X	X
948825	32613	56	F	1	0	X	X
271901	32613	38	M	1	0	X	X
1022976	32613	64	F	1	0	X	X
685623	32613	26	F	1	0	X	X
176591	32613	28	M	1	0	X	X
176590	32613	28	M	1	0	X	X
262019	32617	37	M	1	0	X	X
298324	32617	41	M	1	0	X	X
377347	32617	51	M	1	0	X	X
362085	32620	49	M	1	0	X	X
242029	32620	35	M	1	0	X	X
423009	32620	58	M	1	0	X	X
1050763	32620	67	F	1	0	X	X
607211	32620	11	F	1	0	X	X
85637	32620	12	M	1	0	X	X
875226	32620	47	F	1	0	X	X
909999	32621	51	F	1	0	X	X
306858	32621	42	M	1	0	X	X
810951	32621	40	F	1	0	X	X
524434	32623	81	M	1	0	X	X
630048	32623	15	F	1	0	X	X
933091	32623	54	F	1	0	X	X
1100874	32623	73	F	1	0	X	X
470565	32629	65	M	1	0	X	X
656240	32629	20	F	1	0	X	X
339185	32629	46	M	1	0	X	X
994359	32629	61	F	1	0	X	X
948826	32631	56	F	1	0	X	X
892744	32638	49	F	1	0	X	X
142506	32638	22	M	1	0	X	X
35837	32638	5	M	1	0	X	X
423010	32638	58	M	1	0	X	X
1093621	32638	72	F	1	0	X	X
362086	32646	49	M	1	0	X	X
910000	32646	51	F	1	0	X	X
801614	32646	39	F	1	0	X	X
820630	32646	41	F	1	0	X	X
192308	32648	30	M	1	0	X	X
665765	32648	22	F	1	0	X	X
661188	32648	21	F	1	0	X	X
801615	32648	39	F	1	0	X	X
262024	32648	37	M	1	0	X	X
984228	32648	60	F	1	0	X	X
51070	32649	7	M	1	0	X	X
242032	32649	35	M	1	0	X	X
464645	32649	64	M	1	0	X	X
675087	32649	24	F	1	0	X	X
289551	32649	40	M	1	0	X	X
403214	32649	55	M	1	0	X	X
79173	32649	11	M	1	0	X	X
492730	32649	69	M	1	0	X	X
1138313	32649	82	F	1	0	X	X
15809	32649	2	M	1	0	X	X
917820	32650	52	F	1	0	X	X
691526	32650	27	F	1	0	X	X
1116643	32650	76	F	1	0	X	X
210997	32650	32	M	1	0	X	X
651514	32650	19	F	1	0	X	X
751293	32650	34	F	1	0	X	X
390385	32653	53	M	1	0	X	X
513246	32653	74	M	1	0	X	X
547047	32656	2	F	1	0	X	X
948828	32656	56	F	1	0	X	X
740786	32656	33	F	1	0	X	X
712776	32656	30	F	1	0	X	X
509892	32656	73	M	1	0	X	X
1076962	32657	70	F	1	0	X	X
547048	32657	2	F	1	0	X	X
838613	32657	43	F	1	0	X	X
761723	32657	35	F	1	0	X	X
192309	32657	30	M	1	0	X	X
524435	32657	81	M	1	0	X	X
354377	32657	48	M	1	0	X	X
221020	32657	33	M	1	0	X	X
721533	32663	31	F	1	0	X	X
158143	32663	25	M	1	0	X	X
607213	32663	11	F	1	0	X	X
1041367	32663	66	F	1	0	X	X
464646	32663	64	M	1	0	X	X
5125	32663	0	M	1	0	X	X
103909	32663	15	M	1	0	X	X
176593	32663	28	M	1	0	X	X
58497	32663	8	M	1	0	X	X
1142604	32663	83	F	1	0	X	X
1022979	32664	64	F	1	0	X	X
201570	32664	31	M	1	0	X	X
704908	32666	29	F	1	0	X	X
883987	32666	48	F	1	0	X	X
262025	32666	37	M	1	0	X	X
856748	32666	45	F	1	0	X	X
536966	32666	0	F	1	0	X	X
641022	32666	17	F	1	0	X	X
641021	32666	17	F	1	0	X	X
396642	32668	54	M	1	0	X	X
956961	32668	57	F	1	0	X	X
704909	32672	29	F	1	0	X	X
65808	32672	9	M	1	0	X	X
680109	32672	25	F	1	0	X	X
1085248	32672	71	F	1	0	X	X
147661	32672	23	M	1	0	X	X
51074	32672	7	M	1	0	X	X
252127	32674	36	M	1	0	X	X
838614	32674	43	F	1	0	X	X
697713	32674	28	F	1	0	X	X
137386	32674	21	M	1	0	X	X
314877	32681	43	M	1	0	X	X
314876	32681	43	M	1	0	X	X
201573	32681	31	M	1	0	X	X
1107336	32681	74	F	1	0	X	X
