	sp_id	stcotrbg	hh_race	hh_income	hh_size	latitude	longitude	location	mo_name
18540	18541	190000	1	0.0	7	53.22927945	50.2433258	POINT (50.2433258 53.22927945)	Промышленный район
26742	26743	190000	1	0.0	6	53.255074319	50.188118067	POINT (50.188118067 53.255074319)	Промышленный район
21825	21826	190000	1	0.0	143	53.239474961	50.2324342	POINT (50.2324342 53.239474961)	Промышленный район
21014	21015	190000	1	0.0	91	53.236696776	50.203262432	POINT (50.203262432 53.236696776)	Промышленный район
26344	26345	190000	1	0.0	15	53.253997685	50.181227325	POINT (50.181227325 53.253997685)	Промышленный район
17482	17483	190000	1	0.0	12	53.22566485	50.22123635	POINT (50.22123635 53.22566485)	Промышленный район
17035	17036	190000	1	0.0	1	53.2242538	50.22429275	POINT (50.22429275 53.2242538)	Промышленный район
28765	28766	190000	1	0.0	31	53.264783883	50.207529299	POINT (50.207529299 53.264783883)	Промышленный район
17089	17090	190000	1	0.0	18	53.224415183	50.22407414	POINT (50.22407414 53.224415183)	Промышленный район
24588	24589	190000	1	0.0	694	53.247724375	50.192249424	POINT (50.192249424 53.247724375)	Промышленный район
12990	12991	190000	1	0.0	28	53.20030165	50.24681465	POINT (50.24681465 53.20030165)	Промышленный район
19594	19595	190000	1	0.0	12	53.232387666	50.235985804	POINT (50.235985804 53.232387666)	Промышленный район
11052	11053	190000	1	0.0	4	53.190327882	50.281390794	POINT (50.281390794 53.190327882)	Промышленный район
21407	21408	190000	1	0.0	77	53.23807	50.222536177	POINT (50.222536177 53.23807)	Промышленный район
17328	17329	190000	1	0.0	4	53.225191852	50.216409767	POINT (50.216409767 53.225191852)	Промышленный район
17222	17223	190000	1	0.0	10	53.224845933	50.219086558	POINT (50.219086558 53.224845933)	Промышленный район
27699	27700	190000	1	0.0	345	53.258568622	50.22069215	POINT (50.22069215 53.258568622)	Промышленный район
15039	15040	190000	1	0.0	128	53.216723613	50.250243474	POINT (50.250243474 53.216723613)	Промышленный район
16394	16395	190000	1	0.0	4	53.22224355	50.2237676	POINT (50.2237676 53.22224355)	Промышленный район
16986	16987	190000	1	0.0	15	53.224119815	50.221369378	POINT (50.221369378 53.224119815)	Промышленный район
28597	28598	190000	1	0.0	15	53.263481988	50.199763177	POINT (50.199763177 53.263481988)	Промышленный район
26491	26492	190000	1	0.0	7	53.254388026	50.186451096	POINT (50.186451096 53.254388026)	Промышленный район
27392	27393	190000	1	0.0	28	53.2574972	50.19880495	POINT (50.19880495 53.2574972)	Промышленный район
18853	18854	190000	1	0.0	7	53.23034715	50.23953	POINT (50.23953 53.23034715)	Промышленный район
27829	27830	190000	1	0.0	162	53.259087291	50.228337522	POINT (50.228337522 53.259087291)	Промышленный район
16021	16022	190000	1	0.0	7	53.221063539	50.222464869	POINT (50.222464869 53.221063539)	Промышленный район
18682	18683	190000	1	0.0	5	53.229757304	50.229750868	POINT (50.229750868 53.229757304)	Промышленный район
23969	23970	190000	1	0.0	25	53.24565303	50.208455561	POINT (50.208455561 53.24565303)	Промышленный район
19201	19202	190000	1	0.0	3	53.231358508	50.233380703	POINT (50.233380703 53.231358508)	Промышленный район
14791	14792	190000	1	0.0	22	53.21435585	50.2928422	POINT (50.2928422 53.21435585)	Промышленный район
28905	28906	190000	1	0.0	296	53.267737191	50.22288711	POINT (50.22288711 53.267737191)	Промышленный район
19838	19839	190000	1	0.0	16	53.233038817	50.232494712	POINT (50.232494712 53.233038817)	Промышленный район
17115	17116	190000	1	0.0	52	53.224488889	50.233065066	POINT (50.233065066 53.224488889)	Промышленный район
19861	19862	190000	1	0.0	6	53.233106267	50.232008042	POINT (50.232008042 53.233106267)	Промышленный район
19176	19177	190000	1	0.0	7	53.231282201	50.231565517	POINT (50.231565517 53.231282201)	Промышленный район
16643	16644	190000	1	0.0	43	53.223050883	50.244799354	POINT (50.244799354 53.223050883)	Промышленный район
21070	21071	190000	1	0.0	122	53.236924949	50.235376802	POINT (50.235376802 53.236924949)	Промышленный район
17220	17221	190000	1	0.0	10	53.2248311	50.250781716	POINT (50.250781716 53.2248311)	Промышленный район
19895	19896	190000	1	0.0	9	53.233202753	50.234192323	POINT (50.234192323 53.233202753)	Промышленный район
19705	19706	190000	1	0.0	15	53.232658525	50.231076799	POINT (50.231076799 53.232658525)	Промышленный район
26821	26822	190000	1	0.0	11	53.255307029	50.186415835	POINT (50.186415835 53.255307029)	Промышленный район
26481	26482	190000	1	0.0	3	53.254373541	50.18232102	POINT (50.18232102 53.254373541)	Промышленный район
14674	14675	190000	1	0.0	71	53.213046902	50.252695039	POINT (50.252695039 53.213046902)	Промышленный район
16560	16561	190000	1	0.0	14	53.22280408	50.215198107	POINT (50.215198107 53.22280408)	Промышленный район
16340	16341	190000	1	0.0	8	53.22207065	50.2165192	POINT (50.2165192 53.22207065)	Промышленный район
14797	14798	190000	1	0.0	159	53.21441405	50.226276409	POINT (50.226276409 53.21441405)	Промышленный район
27941	27942	190000	1	0.0	459	53.2595498	50.23489145	POINT (50.23489145 53.2595498)	Промышленный район
18542	18543	190000	1	0.0	13	53.229287753	50.225143855	POINT (50.225143855 53.229287753)	Промышленный район
18795	18796	190000	1	0.0	12	53.230140783	50.225456654	POINT (50.225456654 53.230140783)	Промышленный район
15214	15215	190000	1	0.0	117	53.21776792	50.234330374	POINT (50.234330374 53.21776792)	Промышленный район
19832	19833	190000	1	0.0	8	53.233008283	50.240817359	POINT (50.240817359 53.233008283)	Промышленный район
26969	26970	190000	1	0.0	231	53.255874188	50.213377173	POINT (50.213377173 53.255874188)	Промышленный район
26327	26328	190000	1	0.0	19	53.253941982	50.190895095	POINT (50.190895095 53.253941982)	Промышленный район
19452	19453	190000	1	0.0	15	53.232004683	50.2381584	POINT (50.2381584 53.232004683)	Промышленный район
24408	24409	190000	1	0.0	477	53.247075721	50.214612987	POINT (50.214612987 53.247075721)	Промышленный район
17418	17419	190000	1	0.0	14	53.225490401	50.223424321	POINT (50.223424321 53.225490401)	Промышленный район
27081	27082	190000	1	0.0	166	53.25629315	50.22855585	POINT (50.22855585 53.25629315)	Промышленный район
17650	17651	190000	1	0.0	10	53.226262783	50.221705201	POINT (50.221705201 53.226262783)	Промышленный район
28198	28199	190000	1	0.0	18	53.261004368	50.182835842	POINT (50.182835842 53.261004368)	Промышленный район
18539	18540	190000	1	0.0	8	53.229276504	50.244392615	POINT (50.244392615 53.229276504)	Промышленный район
28176	28177	190000	1	0.0	60	53.260918287	50.18692048	POINT (50.18692048 53.260918287)	Промышленный район
14666	14667	190000	1	0.0	12	53.212976114	50.262494196	POINT (50.262494196 53.212976114)	Промышленный район
12894	12895	190000	1	0.0	38	53.199725465	50.247594484	POINT (50.247594484 53.199725465)	Промышленный район
18537	18538	190000	1	0.0	25	53.229274345	50.223206254	POINT (50.223206254 53.229274345)	Промышленный район
15572	15573	190000	1	0.0	20	53.219500458	50.235138139	POINT (50.235138139 53.219500458)	Промышленный район
20821	20822	190000	1	0.0	363	53.235941448	50.216987821	POINT (50.216987821 53.235941448)	Промышленный район
13150	13151	190000	1	0.0	24	53.201280456	50.246719297	POINT (50.246719297 53.201280456)	Промышленный район
18430	18431	190000	1	0.0	5	53.228883093	50.241449312	POINT (50.241449312 53.228883093)	Промышленный район
17210	17211	190000	1	0.0	14	53.224797551	50.222304284	POINT (50.222304284 53.224797551)	Промышленный район
20304	20305	190000	1	0.0	83	53.23437865	50.2203644	POINT (50.2203644 53.23437865)	Промышленный район
16361	16362	190000	1	0.0	7	53.222140917	50.224386598	POINT (50.224386598 53.222140917)	Промышленный район
28293	28294	190000	1	0.0	18	53.2615271	50.19870095	POINT (50.19870095 53.2615271)	Промышленный район
19022	19023	190000	1	0.0	7	53.230835017	50.227605493	POINT (50.227605493 53.230835017)	Промышленный район
14817	14818	190000	1	0.0	12	53.214715654	50.242186537	POINT (50.242186537 53.214715654)	Промышленный район
15205	15206	190000	1	0.0	24	53.217721355	50.235854049	POINT (50.235854049 53.217721355)	Промышленный район
21516	21517	190000	1	0.0	511	53.238416763	50.212793747	POINT (50.212793747 53.238416763)	Промышленный район
17591	17592	190000	1	0.0	14	53.226037259	50.217587509	POINT (50.217587509 53.226037259)	Промышленный район
15743	15744	190000	1	0.0	14	53.220155917	50.252323494	POINT (50.252323494 53.220155917)	Промышленный район
16749	16750	190000	1	0.0	11	53.22337385	50.221770006	POINT (50.221770006 53.22337385)	Промышленный район
20808	20809	190000	1	0.0	172	53.235901898	50.205213335	POINT (50.205213335 53.235901898)	Промышленный район
28771	28772	190000	1	0.0	311	53.26486535	50.221587	POINT (50.221587 53.26486535)	Промышленный район
19977	19978	190000	1	0.0	7	53.2334564	50.2400113	POINT (50.2400113 53.2334564)	Промышленный район
17996	17997	190000	1	0.0	5	53.227374249	50.221063289	POINT (50.221063289 53.227374249)	Промышленный район
28582	28583	190000	1	0.0	626	53.263384529	50.232082373	POINT (50.232082373 53.263384529)	Промышленный район
18240	18241	190000	1	0.0	10	53.228245465	50.245505395	POINT (50.245505395 53.228245465)	Промышленный район
25302	25303	190000	1	0.0	9	53.250346617	50.194847806	POINT (50.194847806 53.250346617)	Промышленный район
19318	19319	190000	1	0.0	14	53.23165145	50.23616415	POINT (50.23616415 53.23165145)	Промышленный район
18548	18549	190000	1	0.0	4	53.229310582	50.224563922	POINT (50.224563922 53.229310582)	Промышленный район
19021	19022	190000	1	0.0	105	53.230834598	50.222034555	POINT (50.222034555 53.230834598)	Промышленный район
16948	16949	190000	1	0.0	26	53.22399965	50.250097006	POINT (50.250097006 53.22399965)	Промышленный район
28182	28183	190000	1	0.0	26	53.260954845	50.198302688	POINT (50.198302688 53.260954845)	Промышленный район
20437	20438	190000	1	0.0	3	53.23478864	50.237231878	POINT (50.237231878 53.23478864)	Промышленный район
19546	19547	190000	1	0.0	155	53.2322621	50.22287355	POINT (50.22287355 53.2322621)	Промышленный район
17423	17424	190000	1	0.0	13	53.225494876	50.221487705	POINT (50.221487705 53.225494876)	Промышленный район
28908	28909	190000	1	0.0	60	53.26776536	50.198239156	POINT (50.198239156 53.26776536)	Промышленный район
19912	19913	190000	1	0.0	19	53.233252423	50.232983339	POINT (50.232983339 53.233252423)	Промышленный район
27645	27646	190000	1	0.0	25	53.258331264	50.199275512	POINT (50.199275512 53.258331264)	Промышленный район
27613	27614	190000	1	0.0	17	53.258215618	50.193307411	POINT (50.193307411 53.258215618)	Промышленный район
16808	16809	190000	1	0.0	52	53.223570633	50.250799864	POINT (50.250799864 53.223570633)	Промышленный район
16406	16407	190000	1	0.0	11	53.222281917	50.224290019	POINT (50.224290019 53.222281917)	Промышленный район
21198	21199	190000	1	0.0	90	53.237417509	50.190232809	POINT (50.190232809 53.237417509)	Промышленный район
18220	18221	190000	1	0.0	12	53.228180768	50.223666022	POINT (50.223666022 53.228180768)	Промышленный район
19968	19969	190000	1	0.0	10	53.233427073	50.236409543	POINT (50.236409543 53.233427073)	Промышленный район
26290	26291	190000	1	0.0	26	53.253836014	50.211736738	POINT (50.211736738 53.253836014)	Промышленный район
16166	16167	190000	1	0.0	11	53.22147911	50.218161011	POINT (50.218161011 53.22147911)	Промышленный район
15337	15338	190000	1	0.0	40	53.2184708	50.2587816	POINT (50.2587816 53.2184708)	Промышленный район
22647	22648	190000	1	0.0	107	53.241745928	50.218684906	POINT (50.218684906 53.241745928)	Промышленный район
27106	27107	190000	1	0.0	17	53.256367294	50.189723592	POINT (50.189723592 53.256367294)	Промышленный район
15470	15471	190000	1	0.0	24	53.219092887	50.23774422	POINT (50.23774422 53.219092887)	Промышленный район
28538	28539	190000	1	0.0	7	53.263117	50.2002022	POINT (50.2002022 53.263117)	Промышленный район
19389	19390	190000	1	0.0	13	53.2318367	50.23284885	POINT (50.23284885 53.2318367)	Промышленный район
15156	15157	190000	1	0.0	168	53.217443999	50.27344671	POINT (50.27344671 53.217443999)	Промышленный район
26007	26008	190000	1	0.0	182	53.253025767	50.202682064	POINT (50.202682064 53.253025767)	Промышленный район
16840	16841	190000	1	0.0	41	53.2236541	50.2341616	POINT (50.2341616 53.2236541)	Промышленный район
17130	17131	190000	1	0.0	8	53.22453443	50.220064232	POINT (50.220064232 53.22453443)	Промышленный район
16714	16715	190000	1	0.0	7	53.223265888	50.232800572	POINT (50.232800572 53.223265888)	Промышленный район
26636	26637	190000	1	0.0	14	53.254768155	50.191994079	POINT (50.191994079 53.254768155)	Промышленный район
10728	10729	190000	1	0.0	2	53.188937595	50.281601518	POINT (50.281601518 53.188937595)	Промышленный район
28881	28882	190000	1	0.0	7	53.266943167	50.19775638	POINT (50.19775638 53.266943167)	Промышленный район
16940	16941	190000	1	0.0	14	53.223974109	50.251039418	POINT (50.251039418 53.223974109)	Промышленный район
15232	15233	190000	1	0.0	45	53.2178204	50.24352175	POINT (50.24352175 53.2178204)	Промышленный район
18265	18266	190000	1	0.0	10	53.228340206	50.223017019	POINT (50.223017019 53.228340206)	Промышленный район
16519	16520	190000	1	0.0	9	53.222672299	50.215276424	POINT (50.215276424 53.222672299)	Промышленный район
19690	19691	190000	1	0.0	113	53.23262675	50.2162148	POINT (50.2162148 53.23262675)	Промышленный район
14933	14934	190000	1	0.0	13	53.215899979	50.241886927	POINT (50.241886927 53.215899979)	Промышленный район
17119	17120	190000	1	0.0	1	53.224502475	50.252236756	POINT (50.252236756 53.224502475)	Промышленный район
25421	25422	190000	1	0.0	72	53.2507231	50.2079038	POINT (50.2079038 53.2507231)	Промышленный район
19158	19159	190000	1	0.0	9	53.231240185	50.240885623	POINT (50.240885623 53.231240185)	Промышленный район
27514	27515	190000	1	0.0	128	53.25788215	50.2143786	POINT (50.2143786 53.25788215)	Промышленный район
15207	15208	190000	1	0.0	156	53.217730294	50.272327637	POINT (50.272327637 53.217730294)	Промышленный район
20200	20201	190000	1	0.0	12	53.234076475	50.234215914	POINT (50.234215914 53.234076475)	Промышленный район
18995	18996	190000	1	0.0	122	53.2307799	50.2173036	POINT (50.2173036 53.2307799)	Промышленный район
16095	16096	190000	1	0.0	7	53.2212372	50.22154615	POINT (50.22154615 53.2212372)	Промышленный район
27234	27235	190000	1	0.0	209	53.25689945	50.2143782	POINT (50.2143782 53.25689945)	Промышленный район
15361	15362	190000	1	0.0	97	53.21859105	50.22782955	POINT (50.22782955 53.21859105)	Промышленный район
27059	27060	190000	1	0.0	19	53.256222982	50.189950128	POINT (50.189950128 53.256222982)	Промышленный район
19190	19191	190000	1	0.0	8	53.231323111	50.229599641	POINT (50.229599641 53.231323111)	Промышленный район
27881	27882	190000	1	0.0	21	53.259284772	50.192719766	POINT (50.192719766 53.259284772)	Промышленный район
19061	19062	190000	1	0.0	13	53.230953558	50.24232659	POINT (50.24232659 53.230953558)	Промышленный район
14560	14561	190000	1	0.0	13	53.212004778	50.261744211	POINT (50.261744211 53.212004778)	Промышленный район
27580	27581	190000	1	0.0	812	53.258118398	50.211170051	POINT (50.211170051 53.258118398)	Промышленный район
27181	27182	190000	1	0.0	110	53.25672505	50.2300614	POINT (50.2300614 53.25672505)	Промышленный район
19543	19544	190000	1	0.0	284	53.23224245	50.2102153	POINT (50.2102153 53.23224245)	Промышленный район
24032	24033	190000	1	0.0	104	53.245864692	50.220798457	POINT (50.220798457 53.245864692)	Промышленный район
26827	26828	190000	1	0.0	14	53.255322686	50.188616406	POINT (50.188616406 53.255322686)	Промышленный район
17175	17176	190000	1	0.0	15	53.224681659	50.250890919	POINT (50.250890919 53.224681659)	Промышленный район
15093	15094	190000	1	0.0	113	53.217046524	50.239327401	POINT (50.239327401 53.217046524)	Промышленный район
15261	15262	190000	1	0.0	203	53.217999707	50.25860608	POINT (50.25860608 53.217999707)	Промышленный район
28733	28734	190000	1	0.0	32	53.264482194	50.19655417	POINT (50.19655417 53.264482194)	Промышленный район
27365	27366	190000	1	0.0	196	53.257387761	50.213729691	POINT (50.213729691 53.257387761)	Промышленный район
26565	26566	190000	1	0.0	9	53.25456805	50.1782429	POINT (50.1782429 53.25456805)	Промышленный район
14424	14425	190000	1	0.0	221	53.210908562	50.280372447	POINT (50.280372447 53.210908562)	Промышленный район
16405	16406	190000	1	0.0	11	53.222281711	50.225821346	POINT (50.225821346 53.222281711)	Промышленный район
28872	28873	190000	1	0.0	215	53.266787999	50.223749741	POINT (50.223749741 53.266787999)	Промышленный район
16337	16338	190000	1	0.0	5	53.222047903	50.221234736	POINT (50.221234736 53.222047903)	Промышленный район
25850	25851	190000	1	0.0	193	53.252366107	50.202487775	POINT (50.202487775 53.252366107)	Промышленный район
17211	17212	190000	1	0.0	5	53.22480255	50.22102045	POINT (50.22102045 53.22480255)	Промышленный район
10603	10604	190000	1	0.0	47	53.18848055	50.286653234	POINT (50.286653234 53.18848055)	Промышленный район
27525	27526	190000	1	0.0	23	53.257904452	50.184812344	POINT (50.184812344 53.257904452)	Промышленный район
18723	18724	190000	1	0.0	7	53.229913258	50.239477661	POINT (50.239477661 53.229913258)	Промышленный район
24415	24416	190000	1	0.0	71	53.2471035	50.21207575	POINT (50.21207575 53.2471035)	Промышленный район
24325	24326	190000	1	0.0	142	53.24683549	50.223677951	POINT (50.223677951 53.24683549)	Промышленный район
28837	28838	190000	1	0.0	18	53.2660683	50.1951236	POINT (50.1951236 53.2660683)	Промышленный район
22734	22735	190000	1	0.0	453	53.24201908	50.210165377	POINT (50.210165377 53.24201908)	Промышленный район
17426	17427	190000	1	0.0	13	53.225501373	50.220895882	POINT (50.220895882 53.225501373)	Промышленный район
27901	27902	190000	1	0.0	329	53.259376132	50.232596156	POINT (50.232596156 53.259376132)	Промышленный район
15764	15765	190000	1	0.0	12	53.22022935	50.25953985	POINT (50.25953985 53.22022935)	Промышленный район
28338	28339	190000	1	0.0	306	53.261780685	50.236584901	POINT (50.236584901 53.261780685)	Промышленный район
25888	25889	190000	1	0.0	3	53.25256255	50.2007125	POINT (50.2007125 53.25256255)	Промышленный район
16329	16330	190000	1	0.0	9	53.222024054	50.224081792	POINT (50.224081792 53.222024054)	Промышленный район
19940	19941	190000	1	0.0	9	53.2333375	50.23253335	POINT (50.23253335 53.2333375)	Промышленный район
15145	15146	190000	1	0.0	14	53.217374213	50.248561529	POINT (50.248561529 53.217374213)	Промышленный район
19432	19433	190000	1	0.0	128	53.231962149	50.223300897	POINT (50.223300897 53.231962149)	Промышленный район
18465	18466	190000	1	0.0	10	53.2290154	50.2226626	POINT (50.2226626 53.2290154)	Промышленный район
15279	15280	190000	1	0.0	98	53.218126381	50.254147121	POINT (50.254147121 53.218126381)	Промышленный район
17681	17682	190000	1	0.0	116	53.226365845	50.246617491	POINT (50.246617491 53.226365845)	Промышленный район
15392	15393	190000	1	0.0	107	53.2187434	50.269547	POINT (50.269547 53.2187434)	Промышленный район
15229	15230	190000	1	0.0	207	53.217820086	50.271627851	POINT (50.271627851 53.217820086)	Промышленный район
16555	16556	190000	1	0.0	24	53.22278657	50.249131561	POINT (50.249131561 53.22278657)	Промышленный район
16972	16973	190000	1	0.0	8	53.2240823	50.217875	POINT (50.217875 53.2240823)	Промышленный район
17028	17029	190000	1	0.0	7	53.224219572	50.247951322	POINT (50.247951322 53.224219572)	Промышленный район
23583	23584	190000	1	0.0	250	53.244536685	50.203390399	POINT (50.203390399 53.244536685)	Промышленный район
22180	22181	190000	1	0.0	168	53.240513064	50.228242911	POINT (50.228242911 53.240513064)	Промышленный район
15041	15042	190000	1	0.0	83	53.216747644	50.263075419	POINT (50.263075419 53.216747644)	Промышленный район
17288	17289	190000	1	0.0	12	53.225061057	50.216044226	POINT (50.216044226 53.225061057)	Промышленный район
27347	27348	190000	1	0.0	6	53.257318876	50.196068558	POINT (50.196068558 53.257318876)	Промышленный район
25378	25379	190000	1	0.0	94	53.25056865	50.21030835	POINT (50.21030835 53.25056865)	Промышленный район
20654	20655	190000	1	0.0	18	53.235437966	50.237363337	POINT (50.237363337 53.235437966)	Промышленный район
20962	20963	190000	1	0.0	422	53.2365097	50.21512095	POINT (50.21512095 53.2365097)	Промышленный район
19006	19007	190000	1	0.0	17	53.230799058	50.243804747	POINT (50.243804747 53.230799058)	Промышленный район
11191	11192	190000	1	0.0	5	53.19087965	50.28012465	POINT (50.28012465 53.19087965)	Промышленный район
26835	26836	190000	1	0.0	373	53.255344331	50.218192285	POINT (50.218192285 53.255344331)	Промышленный район
27794	27795	190000	1	0.0	11	53.258954369	50.204277696	POINT (50.204277696 53.258954369)	Промышленный район
16273	16274	190000	1	0.0	15	53.22180014	50.249490852	POINT (50.249490852 53.22180014)	Промышленный район
27708	27709	190000	1	0.0	364	53.258594044	50.210213716	POINT (50.210213716 53.258594044)	Промышленный район
24493	24494	190000	1	0.0	293	53.247357866	50.190159241	POINT (50.190159241 53.247357866)	Промышленный район
25152	25153	190000	1	0.0	100	53.24982471	50.209789418	POINT (50.209789418 53.24982471)	Промышленный район
20380	20381	190000	1	0.0	230	53.234611651	50.201978951	POINT (50.201978951 53.234611651)	Промышленный район
14328	14329	190000	1	0.0	170	53.210015769	50.27916385	POINT (50.27916385 53.210015769)	Промышленный район
18671	18672	190000	1	0.0	8	53.229726378	50.224690952	POINT (50.224690952 53.229726378)	Промышленный район
14751	14752	190000	1	0.0	94	53.213825309	50.240737097	POINT (50.240737097 53.213825309)	Промышленный район
15248	15249	190000	1	0.0	13	53.21791765	50.2391825	POINT (50.2391825 53.21791765)	Промышленный район
14866	14867	190000	1	0.0	97	53.215274646	50.257902928	POINT (50.257902928 53.215274646)	Промышленный район
19891	19892	190000	1	0.0	15	53.233189095	50.239032393	POINT (50.239032393 53.233189095)	Промышленный район
18817	18818	190000	1	0.0	5	53.2302426	50.23433625	POINT (50.23433625 53.2302426)	Промышленный район
15029	15030	190000	1	0.0	87	53.21665535	50.22953605	POINT (50.22953605 53.21665535)	Промышленный район
17352	17353	190000	1	0.0	30	53.22525833	50.2476826	POINT (50.2476826 53.22525833)	Промышленный район
15444	15445	190000	1	0.0	27	53.218962063	50.256593596	POINT (50.256593596 53.218962063)	Промышленный район
22590	22591	190000	1	0.0	157	53.241593238	50.20934111	POINT (50.20934111 53.241593238)	Промышленный район
26048	26049	190000	1	0.0	69	53.253121002	50.209675381	POINT (50.209675381 53.253121002)	Промышленный район
15999	16000	190000	1	0.0	10	53.220982116	50.21820119	POINT (50.21820119 53.220982116)	Промышленный район
27527	27528	190000	1	0.0	11	53.257916746	50.200908167	POINT (50.200908167 53.257916746)	Промышленный район
25281	25282	190000	1	0.0	16	53.250274025	50.194689356	POINT (50.194689356 53.250274025)	Промышленный район
19195	19196	190000	1	0.0	28	53.231342057	50.240291371	POINT (50.240291371 53.231342057)	Промышленный район
15761	15762	190000	1	0.0	20	53.22022035	50.2539427	POINT (50.2539427 53.22022035)	Промышленный район
19962	19963	190000	1	0.0	17	53.233414903	50.238012968	POINT (50.238012968 53.233414903)	Промышленный район
14916	14917	190000	1	0.0	1166	53.215750966	50.261676102	POINT (50.261676102 53.215750966)	Промышленный район
26634	26635	190000	1	0.0	160	53.254765219	50.214338705	POINT (50.214338705 53.254765219)	Промышленный район
18150	18151	190000	1	0.0	14	53.22797275	50.23846945	POINT (50.23846945 53.22797275)	Промышленный район
15323	15324	190000	1	0.0	127	53.21838573	50.229447123	POINT (50.229447123 53.21838573)	Промышленный район
25071	25072	190000	1	0.0	29	53.249559284	50.194406452	POINT (50.194406452 53.249559284)	Промышленный район
17189	17190	190000	1	0.0	12	53.224713199	50.223084116	POINT (50.223084116 53.224713199)	Промышленный район
14833	14834	190000	1	0.0	69	53.2149405	50.23281495	POINT (50.23281495 53.2149405)	Промышленный район
18582	18583	190000	1	0.0	4	53.2294398	50.244175362	POINT (50.244175362 53.2294398)	Промышленный район
18862	18863	190000	1	0.0	5	53.23036576	50.231564825	POINT (50.231564825 53.23036576)	Промышленный район
16725	16726	190000	1	0.0	4	53.223289166	50.249093803	POINT (50.249093803 53.223289166)	Промышленный район
27680	27681	190000	1	0.0	12	53.258500869	50.201053608	POINT (50.201053608 53.258500869)	Промышленный район
16535	16536	190000	1	0.0	119	53.2227136	50.23265605	POINT (50.23265605 53.2227136)	Промышленный район
26940	26941	190000	1	0.0	521	53.255757325	50.201979114	POINT (50.201979114 53.255757325)	Промышленный район
16222	16223	190000	1	0.0	9	53.221648176	50.217955509	POINT (50.217955509 53.221648176)	Промышленный район
28935	28936	190000	1	0.0	246	53.26821345	50.2182323	POINT (50.2182323 53.26821345)	Промышленный район
28885	28886	190000	1	0.0	22	53.267063696	50.198361243	POINT (50.198361243 53.267063696)	Промышленный район
18009	18010	190000	1	0.0	14	53.227415902	50.22152315	POINT (50.22152315 53.227415902)	Промышленный район
17576	17577	190000	1	0.0	17	53.225961933	50.218917593	POINT (50.218917593 53.225961933)	Промышленный район
19129	19130	190000	1	0.0	11	53.231153603	50.232035434	POINT (50.232035434 53.231153603)	Промышленный район
16664	16665	190000	1	0.0	7	53.223120734	50.22188707	POINT (50.22188707 53.223120734)	Промышленный район
28374	28375	190000	1	0.0	396	53.261971919	50.211651915	POINT (50.211651915 53.261971919)	Промышленный район
16524	16525	190000	1	0.0	22	53.222688769	50.257882617	POINT (50.257882617 53.222688769)	Промышленный район
26820	26821	190000	1	0.0	257	53.255301943	50.204743983	POINT (50.204743983 53.255301943)	Промышленный район
24544	24545	190000	1	0.0	156	53.247528631	50.202667559	POINT (50.202667559 53.247528631)	Промышленный район
25270	25271	190000	1	0.0	58	53.2502514	50.19915055	POINT (50.19915055 53.2502514)	Промышленный район
17379	17380	190000	1	0.0	2	53.225346049	50.216219477	POINT (50.216219477 53.225346049)	Промышленный район
18000	18001	190000	1	0.0	10	53.227400269	50.221885916	POINT (50.221885916 53.227400269)	Промышленный район
16249	16250	190000	1	0.0	15	53.22174956	50.221109307	POINT (50.221109307 53.22174956)	Промышленный район
27970	27971	190000	1	0.0	10	53.259694721	50.188328638	POINT (50.188328638 53.259694721)	Промышленный район
23586	23587	190000	1	0.0	274	53.24454015	50.19294605	POINT (50.19294605 53.24454015)	Промышленный район
16696	16697	190000	1	0.0	9	53.22321645	50.22722505	POINT (50.22722505 53.22321645)	Промышленный район
18485	18486	190000	1	0.0	3	53.229088118	50.24361469	POINT (50.24361469 53.229088118)	Промышленный район
22280	22281	190000	1	0.0	199	53.240763036	50.194976048	POINT (50.194976048 53.240763036)	Промышленный район
18347	18348	190000	1	0.0	9	53.22858865	50.22267995	POINT (50.22267995 53.22858865)	Промышленный район
28884	28885	190000	1	0.0	437	53.26698265	50.22147215	POINT (50.22147215 53.26698265)	Промышленный район
19498	19499	190000	1	0.0	7	53.232139856	50.23359968	POINT (50.23359968 53.232139856)	Промышленный район
16748	16749	190000	1	0.0	70	53.223363319	50.228172081	POINT (50.228172081 53.223363319)	Промышленный район
16679	16680	190000	1	0.0	7	53.22317007	50.215512781	POINT (50.215512781 53.22317007)	Промышленный район
17858	17859	190000	1	0.0	8	53.226920732	50.219071339	POINT (50.219071339 53.226920732)	Промышленный район
18989	18990	190000	1	0.0	19	53.23075457	50.231082176	POINT (50.231082176 53.23075457)	Промышленный район
17072	17073	190000	1	0.0	10	53.224368953	50.221051994	POINT (50.221051994 53.224368953)	Промышленный район
28627	28628	190000	1	0.0	8	53.263731648	50.200602691	POINT (50.200602691 53.263731648)	Промышленный район
15038	15039	190000	1	0.0	12	53.216717503	50.247131637	POINT (50.247131637 53.216717503)	Промышленный район
26340	26341	190000	1	0.0	7	53.253986393	50.182328733	POINT (50.182328733 53.253986393)	Промышленный район
14903	14904	190000	1	0.0	108	53.21563615	50.25717395	POINT (50.25717395 53.21563615)	Промышленный район
15837	15838	190000	1	0.0	418	53.220463559	50.219174217	POINT (50.219174217 53.220463559)	Промышленный район
22167	22168	190000	1	0.0	148	53.240475994	50.219357589	POINT (50.219357589 53.240475994)	Промышленный район
